epoch,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_wRfix_E73 - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_wRfix_E73 - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_forgetlagfix - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_forgetlagfix - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_sbfix_BETA1.0 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_sbfix_BETA1.0 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_kakurenbo_F0.20 - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_kakurenbo_F0.20 - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_kakurenbo_F0.30 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_noCut-mixup_kakurenbo_F0.30 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512___80ps_noCut-mixup - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512___80ps_noCut-mixup - eval_top1,finetune_deit_tiny_cifar100_from_fdb3k_lr1.0e-3_epochs80_bs512_Baseline_Ep80_2 - eval_top1,finetune_deit_tiny_cifar10_from_fdb3k_lr1.0e-3_epochs80_bs512_Baseline_Ep80_2 - eval_top1
748,,,79.2800037109375,95.6800029296875,76.420003515625,93.30000390625,95.1800037109375,78.640003515625,77.7900029296875,94.740005078125,95.64000390625,79.3300046875,67.230003125,88.2200021484375
749,,,79.3300029296875,95.780003125,76.2800025390625,93.5100021484375,95.0400033203125,78.590003125,77.5500033203125,94.6200044921875,95.650003515625,79.1000025390625,67.1600026367188,88.4700041015625
750,,,79.040003125,95.6800046875,76.420003515625,93.6200025390625,95.2600041015625,78.630002734375,77.8500033203125,94.6500044921875,95.6900037109375,79.0800033203125,67.2000025390625,88.2400037109375
751,,,79.41000390625,95.5300064453125,76.4200029296875,93.4100048828125,95.0100044921875,78.82000234375,78.0700029296875,94.740005078125,95.5600041015625,79.660003515625,66.8900029296875,88.0900025390625
752,,,79.5700017578125,95.61000390625,76.490003125,93.3900033203125,95.0500041015625,78.740004296875,78.1600041015625,94.790004296875,95.540003125,79.2300015625,66.8800021484375,88.3500029296875
753,,,79.1200041015625,95.79000390625,76.770002734375,93.54000390625,95.1000044921875,78.8100033203125,77.91000234375,94.79000546875,95.670005078125,79.3800021484375,67.1100016601562,88.07000390625
754,,,79.2700046875,95.7300044921875,76.3000029296875,93.5700044921875,95.0400021484375,78.6200025390625,77.810002734375,94.6600041015625,95.6400056640625,79.450003125,66.6800029296875,87.84000234375
755,,,79.290002734375,95.5500033203125,76.6200033203125,93.60000390625,95.1700052734375,78.72000390625,78.0000041015625,94.7900060546875,95.700005078125,79.4500041015625,67.0400002929688,88.4600033203125
756,,,79.3600017578125,95.510003125,76.5600021484375,93.3100046875,95.110005859375,79.0300029296875,77.920001953125,94.6200033203125,95.7400041015625,79.2300015625,66.9400028320313,88.1300021484375
757,,,79.2900021484375,95.540003125,76.250003125,93.480002734375,94.990003515625,78.9600033203125,78.1400033203125,94.5500048828125,95.5600041015625,79.210003515625,66.990001953125,88.3700021484375
758,,,79.3200033203125,95.5800044921875,76.730003125,93.480002734375,95.000004296875,78.5900037109375,77.600003125,94.5400052734375,95.4900044921875,79.4100033203125,66.5900029296875,87.8100017578125
759,,,79.1400033203125,95.750003125,76.730004296875,93.6300044921875,95.130005078125,78.5300037109375,77.6500025390625,94.730004296875,95.5500044921875,79.2500037109375,66.9600020507813,88.3300025390625
760,,,79.29000390625,95.8200056640625,76.230002734375,93.60000390625,95.060004296875,78.630002734375,77.8100021484375,94.740005078125,95.6800041015625,79.180003515625,66.7700008789062,88.2500033203125
761,,,79.510003515625,95.600004296875,76.68000390625,93.290004296875,95.320003515625,78.7200033203125,77.9900013671875,94.85000546875,95.5300052734375,79.380002734375,66.9100025390625,88.0300013671875
762,,,79.4000037109375,95.700002734375,76.6000029296875,93.440001953125,95.3300037109375,78.650003125,77.860003515625,94.810003515625,95.5600041015625,79.180003515625,67.15000078125,87.950002734375
763,,,79.270003515625,95.8600046875,76.5400029296875,93.42000390625,94.9900041015625,78.7900029296875,77.6500041015625,94.880004296875,95.680003515625,79.64000390625,66.9200021484375,88.07000390625
764,,,79.3400025390625,95.8100037109375,76.89000390625,93.4600046875,95.1300044921875,78.560003125,77.87000390625,94.8100052734375,95.5900041015625,79.1400033203125,67.0700021484375,88.0200017578125
765,,,79.08000390625,95.7200037109375,76.2400041015625,93.320004296875,95.0900048828125,78.7800033203125,78.0000017578125,94.820004296875,95.6100044921875,79.2200025390625,67.0500032226562,88.400002734375
766,,,79.400003125,95.6500046875,76.610004296875,93.380004296875,95.130005078125,78.830003125,78.060003515625,94.7100044921875,95.43000390625,79.180003515625,66.7800032226563,88.2100037109375
767,,,79.130003125,95.5400048828125,76.57000234375,93.5200041015625,95.120004296875,78.8800029296875,77.8900025390625,94.7100068359375,95.6400033203125,79.1300037109375,66.8800013671875,88.1500037109375
768,,,79.18000234375,95.5800044921875,76.5800025390625,93.560004296875,94.950002734375,78.500003125,78.0300029296875,94.630003515625,95.58000390625,78.9200037109375,66.8800030273438,88.2400048828125
769,,,79.6200021484375,95.6200052734375,76.400001953125,93.48000390625,95.2200044921875,78.7600041015625,77.830003125,94.9000052734375,95.7400029296875,79.18000234375,66.9900020507813,88.1200037109375
770,,,79.490003125,95.58000390625,76.750003515625,93.380004296875,95.1500048828125,78.720002734375,77.67000234375,94.7600025390625,95.630004296875,79.4500029296875,66.9300029296875,88.0100044921875
771,,,79.340004296875,95.9000048828125,76.49000390625,93.3600033203125,95.0100033203125,79.0700037109375,78.0400037109375,94.900003515625,95.7100046875,79.610003125,67.1800022460937,88.090001953125
772,,,79.490003125,95.8000052734375,76.78000234375,93.4000029296875,95.020003515625,78.830003125,78.1700033203125,94.880004296875,95.740005859375,79.110005078125,67.3200014648438,88.1500013671875
773,,,79.4200046875,95.71000234375,76.700003125,93.250003515625,94.8200037109375,78.7500044921875,77.73000234375,94.4100044921875,95.5500044921875,79.610003125,67.0500020507812,87.89000390625
774,,,79.71000390625,95.770003515625,76.42000234375,93.4900041015625,95.1400041015625,78.820003515625,77.8800029296875,94.8400046875,95.76000390625,79.7200029296875,67.23000078125,88.37000390625
775,,,79.3900029296875,95.6100033203125,76.6700021484375,93.4100037109375,95.1400041015625,78.6800037109375,77.900002734375,94.8600056640625,95.8000041015625,79.550004296875,66.9400018554688,88.3400033203125
776,,,79.350002734375,95.630004296875,76.9800033203125,93.410004296875,95.2900041015625,78.6100041015625,77.9600033203125,94.750003515625,95.7100029296875,79.1400044921875,67.1400026367188,88.1600021484375
777,,,79.80000390625,95.8000046875,76.710002734375,93.5200041015625,95.180004296875,78.950003125,77.9600033203125,94.8000033203125,95.7400041015625,79.7400033203125,67.2100025390625,88.160005078125
778,,,79.740002734375,95.7200025390625,76.92000390625,93.400005859375,95.090004296875,78.9800037109375,77.8100033203125,94.83000390625,95.7000044921875,79.5100029296875,67.0300024414063,88.2600046875
779,,,79.4500029296875,95.61000390625,76.970003125,93.470004296875,95.04000390625,78.8000025390625,77.9900033203125,94.800005078125,95.7000044921875,79.3500033203125,67.2700016601563,88.3400033203125
780,,,79.370003125,95.7700029296875,76.980002734375,93.30000390625,95.19000625,78.870002734375,77.820003515625,95.030003125,95.66000546875,79.1700033203125,66.7600025390625,88.2500015625
781,,,79.700003125,95.600004296875,76.5700017578125,93.4100037109375,95.2100060546875,79.0600029296875,78.0700048828125,94.7600025390625,95.8300046875,79.3200033203125,67.4100028320313,88.1900033203125
782,,,79.6800033203125,95.710003515625,76.910004296875,93.3500048828125,95.1700046875,78.6000044921875,77.920003125,94.850004296875,95.610002734375,79.360003515625,67.1300030273437,88.3400044921875
783,,,79.53000390625,95.7300044921875,76.66000234375,93.570002734375,95.0500046875,78.980001953125,77.7700037109375,94.5800037109375,95.55000390625,79.160002734375,67.1000036132813,88.310002734375
784,,,79.630003515625,95.6800041015625,76.6100021484375,93.590003125,94.9800033203125,78.620003125,78.0200033203125,94.8000044921875,95.8600046875,79.170002734375,67.3700038085938,88.240001953125
785,,,79.4000048828125,95.5800056640625,76.4100029296875,93.3500025390625,95.130005078125,78.70000234375,78.020003125,94.6600041015625,95.650003515625,79.000001953125,67.1000030273437,88.120004296875
786,,,79.4800029296875,95.7200037109375,76.8300015625,93.5700044921875,95.050003515625,79.1500029296875,78.05000390625,94.670004296875,95.700005078125,79.3400025390625,67.0600018554688,88.270003125
787,,,79.35000390625,95.700002734375,76.7500025390625,93.51000390625,95.1200048828125,78.900002734375,77.9900033203125,94.770005078125,95.7300044921875,79.4000025390625,67.51000390625,88.570001953125
788,,,79.380002734375,95.510004296875,77.030003125,93.5400044921875,94.890005078125,79.30000234375,77.79000234375,94.8600033203125,95.6700056640625,79.390003515625,67.260001953125,88.18000078125
789,,,78.9900015625,95.7500037109375,76.6800015625,93.670003515625,95.09000546875,78.770003125,77.9000033203125,94.82000546875,95.8700048828125,79.2600033203125,67.11000078125,88.190002734375
790,,,79.4000037109375,95.7300044921875,76.650002734375,93.66000390625,95.1400064453125,79.060003515625,77.9200037109375,94.8800048828125,95.9800046875,79.5300033203125,67.3800016601563,88.140003515625
791,,,79.1700033203125,95.6800041015625,76.490003125,93.5000048828125,95.1600021484375,78.6500025390625,77.72000390625,94.790004296875,95.6900037109375,79.320002734375,67.4100034179688,88.2500033203125
792,,,79.5500037109375,95.7000044921875,76.4500029296875,93.650004296875,94.960003515625,78.9500048828125,77.930002734375,94.750005859375,95.7100041015625,79.3200044921875,67.3300036132813,88.2000029296875
793,,,79.430003125,95.7800037109375,76.720003125,93.3200037109375,95.0100033203125,78.7900029296875,78.0100037109375,94.7900048828125,95.52000390625,79.4900037109375,67.1200015625,88.17000234375
794,,,79.3000017578125,95.7700046875,76.68000390625,93.5300048828125,95.1200037109375,78.7800015625,77.7400037109375,94.790003125,95.420004296875,79.18000234375,67.540002734375,88.3000037109375
795,,,79.2900021484375,95.6800041015625,76.790003125,93.560004296875,95.13000390625,78.73000234375,77.9200025390625,94.9200044921875,95.7300033203125,79.32000390625,67.270002734375,88.3700033203125
796,,,79.320002734375,95.760005078125,76.7100029296875,93.6100029296875,95.1800037109375,78.670003515625,77.750002734375,94.820003125,95.700005078125,79.56000390625,67.1900032226562,88.3700033203125
797,,,79.56000390625,95.780004296875,76.9200021484375,93.5900037109375,95.28000390625,78.590003125,77.6600021484375,94.7700033203125,95.700005078125,79.500002734375,67.3800022460938,88.1100005859375
798,,,79.4900037109375,95.750004296875,76.690003515625,93.7100048828125,95.090004296875,78.680003125,77.9600025390625,94.940003125,95.8700025390625,79.360003515625,67.440003125,88.440003515625
799,,,79.680002734375,95.76000390625,76.92000390625,93.550003515625,95.1500025390625,78.7900029296875,78.060002734375,94.9100060546875,95.8500044921875,79.430003125,67.3900024414063,88.2400025390625
800,,,79.390003515625,95.6900048828125,76.900001953125,93.4600041015625,95.22000390625,78.6700046875,77.84000390625,94.790004296875,95.740003515625,79.580002734375,67.070003515625,88.090001953125
801,,,79.6600029296875,95.610005078125,76.8400037109375,93.540005078125,95.210003125,78.84000390625,78.010004296875,94.8100041015625,95.5700048828125,79.820004296875,67.4200012695313,88.20000234375
802,,,79.53000390625,95.7400041015625,76.7800037109375,93.440004296875,95.1100052734375,79.260005078125,77.8900025390625,94.86000390625,95.670002734375,79.77000390625,67.5500020507812,88.2200021484375
803,,,79.6400013671875,95.73000625,76.630003125,93.4800033203125,95.180004296875,79.1300048828125,78.130003125,94.8000044921875,95.7600033203125,79.3500033203125,67.2900034179687,88.4000015625
804,,,79.3200033203125,95.84000546875,76.6700033203125,93.6500037109375,95.1800037109375,78.9900015625,77.680003515625,94.8700052734375,95.790005078125,79.42000234375,67.340002734375,88.3100044921875
805,,,79.5000033203125,95.780004296875,76.690003125,93.6600044921875,95.1100029296875,78.950003125,77.9700041015625,94.8100046875,95.6900037109375,79.8800025390625,67.100002734375,88.520002734375
806,,,79.4500029296875,95.8300041015625,76.4700029296875,93.590003125,95.2100048828125,79.1000037109375,77.9900044921875,94.8800037109375,95.7800048828125,79.3400037109375,67.2800014648437,88.3900025390625
807,,,79.5900021484375,95.900004296875,76.6100025390625,93.510005078125,95.290003515625,79.05000390625,78.1600017578125,94.77000390625,95.6200052734375,79.7000025390625,67.4100037109375,88.2200021484375
808,,,79.500002734375,95.69000546875,76.9100025390625,93.5400044921875,95.1500037109375,78.8200017578125,78.060003515625,94.8300033203125,95.830003515625,79.640003125,67.490002734375,88.4800048828125
809,,,79.4400033203125,95.79000390625,76.7200013671875,93.3200037109375,95.090003125,78.910003515625,78.0500033203125,94.880003125,95.840004296875,79.3900041015625,67.3000021484375,88.1400017578125
810,,,79.3900041015625,95.7800048828125,76.8700017578125,93.6800037109375,95.08000234375,79.4100033203125,78.190001953125,94.9400060546875,95.840004296875,79.3900046875,67.6500016601563,88.1900009765625
811,,,79.5700041015625,95.7900044921875,76.890002734375,93.6500037109375,95.2300041015625,79.11000390625,78.1900041015625,94.7800041015625,95.890003515625,79.6100025390625,67.1900020507812,88.4500048828125
812,,,79.610004296875,95.8300041015625,77.1100029296875,93.7200033203125,95.230003515625,79.1200029296875,78.1600037109375,94.900005859375,95.67000390625,79.6900041015625,67.570002734375,88.3500029296875
813,,,79.4700044921875,95.6400044921875,76.9500033203125,93.5300048828125,95.210004296875,78.99000390625,78.1200041015625,94.9700048828125,95.4900044921875,79.7600037109375,67.2000022460937,88.260003515625
814,,,79.430004296875,95.810004296875,76.670002734375,93.6900033203125,95.1800048828125,79.2600021484375,78.170001953125,94.95000390625,95.6000048828125,79.5700025390625,67.4800033203125,88.3400044921875
815,,,79.330003515625,95.6400033203125,76.5200021484375,93.580003515625,95.22000390625,78.680004296875,77.9600037109375,94.92000625,95.690004296875,79.4100029296875,67.1800030273437,88.7600044921875
816,,,79.620005078125,95.7700046875,76.9400021484375,93.480002734375,95.160002734375,79.050002734375,78.250004296875,94.740005078125,95.7700041015625,79.4100029296875,67.2700018554688,88.4800025390625
817,,,79.320002734375,95.8600029296875,76.730003125,93.5800041015625,95.3300048828125,79.1800017578125,78.1600013671875,94.960005859375,95.840004296875,79.420003515625,67.3799999023438,88.49000390625
818,,,79.3600029296875,95.8700060546875,76.850002734375,93.6400029296875,95.280002734375,79.130003125,78.010003125,94.8900033203125,95.8500033203125,79.4700041015625,67.4900032226563,88.270003125
819,,,79.7400021484375,95.860003515625,76.960003125,93.710003125,95.3500041015625,79.0700037109375,77.9300021484375,94.8300044921875,95.690004296875,79.5900021484375,67.7000032226563,88.5400037109375
820,,,79.3500021484375,95.890005859375,76.7500041015625,93.4900041015625,95.1400029296875,79.210003515625,78.08000390625,94.6600052734375,95.6400033203125,79.3300029296875,67.710001171875,88.3100033203125
821,,,79.580003125,95.7000044921875,76.9000029296875,93.6300044921875,95.2400025390625,78.850003515625,78.210003515625,94.8700041015625,95.830003515625,79.790003125,67.490003515625,88.3800029296875
822,,,79.480003515625,95.9600037109375,76.7600025390625,93.6400046875,95.13000390625,78.8100021484375,78.050005078125,94.8400046875,95.9200029296875,79.6200033203125,67.6600022460938,88.1900021484375
823,,,79.6900017578125,95.8300046875,76.880003125,93.6300033203125,95.22000390625,79.11000390625,78.0800033203125,94.880004296875,95.9400044921875,79.7400021484375,67.600003125,88.6200029296875
824,,,79.600003515625,95.8000046875,76.68000390625,93.3700041015625,95.1400041015625,78.930002734375,78.2900021484375,94.6300046875,95.6300048828125,79.590002734375,67.3300025390625,88.3600025390625
825,,,79.50000390625,95.9700033203125,76.5200037109375,93.6300033203125,95.2900046875,78.990002734375,78.01000234375,94.8500025390625,95.85000390625,79.660003515625,67.46000234375,88.5300041015625
826,,,79.7700033203125,95.8500044921875,76.8200025390625,93.6700029296875,95.3200041015625,79.090003515625,78.2500037109375,94.8000056640625,95.670005078125,79.570003515625,67.5600025390625,88.4900056640625
827,,,79.520003125,95.850005078125,76.7700041015625,93.600002734375,95.2600052734375,79.03000234375,78.1500029296875,95.0000037109375,95.7000044921875,79.3300041015625,67.6400041015625,88.34000390625
828,,,79.8000033203125,95.750004296875,76.6600025390625,93.6100046875,95.2100048828125,79.010003125,78.12000234375,95.0100033203125,95.7600056640625,79.490001953125,67.6300036132812,88.2000041015625
829,,,79.340003125,95.7500048828125,76.900003515625,93.6100041015625,95.40000390625,79.100004296875,77.870002734375,94.8600056640625,95.70000390625,79.66000234375,67.4000014648438,88.52000390625
830,,,79.4400033203125,95.780003125,76.9000037109375,93.5700044921875,95.26000234375,78.890003125,78.0400025390625,94.8400046875,95.810004296875,79.580003125,67.350004296875,88.3200029296875
831,,,79.7700021484375,95.70000390625,76.5700037109375,93.57000390625,95.16000390625,79.1300025390625,78.0600021484375,94.890005078125,95.7600044921875,79.50000390625,67.3800045898438,88.500003515625
832,,,79.7600025390625,95.70000390625,76.7300033203125,93.54000390625,95.280005078125,79.210003515625,78.190003125,94.850004296875,95.7100017578125,79.860002734375,67.64000234375,88.2700037109375
833,,,79.690003515625,95.7000044921875,76.900003515625,93.6000033203125,95.2300041015625,79.1400033203125,78.110002734375,94.950005078125,95.6500046875,79.3900025390625,67.3600018554688,88.3600037109375
834,,,79.6800033203125,95.8600041015625,76.6600037109375,93.650003125,95.290003515625,79.26000390625,78.150003515625,94.870003515625,95.8700048828125,79.6500033203125,67.2500038085938,88.360001953125
835,,,79.6600029296875,95.7500025390625,76.510003125,93.8100044921875,95.2300029296875,78.97000234375,77.9900033203125,94.9300041015625,95.9200046875,79.7500025390625,67.7000029296875,88.2400013671875
836,,,79.7500029296875,95.820002734375,76.6900025390625,93.64000234375,95.3900025390625,78.9900021484375,78.0300017578125,94.820004296875,95.750003125,79.370003125,67.6000037109375,88.5000041015625
837,,,79.730004296875,95.6800046875,76.7500041015625,93.60000390625,95.25000390625,78.980004296875,77.9900021484375,94.840005859375,95.6600025390625,79.7100044921875,67.2800029296875,88.350003515625
838,,,79.6200021484375,95.6900037109375,76.5900021484375,93.6400046875,95.3000037109375,79.140002734375,77.890001953125,94.9300041015625,95.8300046875,79.71000390625,67.3600030273438,88.4000021484375
839,,,79.6100037109375,95.810003125,76.70000390625,93.5800029296875,95.230003515625,79.0200021484375,77.8500052734375,95.03000546875,95.8200044921875,79.26000390625,67.5100021484375,88.420004296875
840,,,79.640003125,95.880005078125,76.8200033203125,93.6700029296875,95.34000390625,79.0400037109375,77.9600033203125,94.8200037109375,95.820002734375,79.690003515625,67.61000234375,88.400002734375
841,,,79.500002734375,95.7500048828125,76.80000234375,93.5800046875,95.180004296875,79.250004296875,78.310003125,94.8600044921875,95.7100046875,79.740002734375,67.3800010742188,88.5800033203125
842,,,79.460003125,95.8300046875,77.0400046875,93.7900041015625,95.3000037109375,78.9000044921875,78.27000234375,94.880003125,95.790005078125,79.50000390625,67.6800025390625,88.4600056640625
843,,,79.6200033203125,95.7900021484375,76.5900029296875,93.7200033203125,95.1800025390625,78.8400021484375,78.1500029296875,95.0300060546875,95.7500037109375,79.8500025390625,67.530001953125,88.500003515625
844,,,79.6000041015625,95.6900048828125,76.8900029296875,93.680003125,95.1300033203125,79.050002734375,78.1800029296875,94.9100037109375,95.88000390625,79.8100029296875,67.900002734375,88.40000390625
845,,,79.550003125,95.8400048828125,76.790002734375,93.62000546875,95.1600044921875,78.9100029296875,77.970002734375,94.8000021484375,95.9100033203125,79.570003515625,67.7300017578125,88.1200048828125
846,,,79.6900041015625,95.660003125,76.810004296875,93.7100037109375,95.2900046875,79.090003515625,78.050004296875,94.85000546875,95.79000390625,79.5500033203125,67.4900029296875,88.4900044921875
847,,,79.3900041015625,95.870004296875,76.8500033203125,93.6400046875,95.2900046875,79.0300029296875,77.9800048828125,94.9900052734375,95.850005078125,79.700003125,67.8700036132813,88.3500052734375
848,,,79.53000390625,95.860005859375,76.81000234375,93.8600048828125,95.4400046875,79.2200037109375,78.1800033203125,94.9700048828125,95.8500033203125,79.6800033203125,67.3000033203125,88.430002734375
849,,,79.5100041015625,95.67000390625,76.7100046875,93.650004296875,95.38000234375,79.050002734375,78.230002734375,94.9000041015625,95.8900052734375,79.770002734375,67.5200026367187,88.4800037109375
850,,,79.3100025390625,95.8500033203125,76.72000234375,93.6800025390625,95.2500033203125,79.310003125,78.250003515625,94.940004296875,95.87000546875,79.560002734375,67.7800015625,88.1600009765625
851,,,79.700003125,95.7700052734375,76.720003515625,93.6800025390625,95.300004296875,79.3400025390625,78.1800029296875,94.960003515625,95.780003125,79.6700033203125,67.6500029296875,88.47000234375
852,,,79.4600037109375,95.760002734375,76.900003125,93.570002734375,95.2900029296875,79.180003515625,78.14000390625,94.900003515625,95.850002734375,79.69000234375,67.6200013671875,88.4800037109375
853,,,79.800002734375,95.7500037109375,76.6600029296875,93.550003515625,95.2300041015625,79.190003125,78.19000234375,94.8400064453125,95.81000546875,79.6800033203125,67.88000234375,88.210001953125
854,,,79.6300029296875,95.7400029296875,76.7200041015625,93.6300056640625,95.3200041015625,79.1400033203125,77.94000234375,95.0400044921875,95.7300056640625,79.7900025390625,67.9700014648437,88.4500037109375
855,,,79.69000234375,95.7700052734375,76.5600033203125,93.6300044921875,95.4000021484375,78.9800037109375,78.070004296875,95.07000390625,95.750003125,79.7200029296875,67.520003515625,88.5200021484375
856,,,79.750003515625,95.7800048828125,76.7700033203125,93.5800041015625,95.3400044921875,79.0500033203125,78.1600048828125,94.95000625,95.9600037109375,79.6300041015625,67.8400030273438,88.4500025390625
857,,,79.9000017578125,95.850005078125,76.4900025390625,93.6800037109375,95.4500060546875,79.0400037109375,78.110002734375,94.8700041015625,95.76000390625,79.6600041015625,67.5600013671875,88.64000390625
858,,,79.50000390625,95.730002734375,76.730003125,93.670003515625,95.350003515625,79.0400037109375,78.2900033203125,94.9200044921875,95.7500048828125,79.39000234375,67.520001171875,88.460002734375
859,,,79.6100037109375,95.920003515625,76.7800029296875,93.6300033203125,95.310005078125,79.0400037109375,78.2100029296875,94.9400048828125,95.8600029296875,79.5000044921875,67.4800028320312,88.5300041015625
860,,,79.6400037109375,95.750004296875,76.8300033203125,93.5300048828125,95.2900041015625,79.080005078125,78.310004296875,94.9200044921875,95.890003515625,79.7200046875,67.6600021484375,88.58000390625
861,,,79.41000390625,95.8000046875,76.7000033203125,93.620003125,95.2800044921875,79.08000390625,78.2300021484375,94.8500048828125,95.8500056640625,79.580003125,67.4300024414062,88.530003515625
862,,,79.3500056640625,95.8600046875,76.790002734375,93.6000033203125,95.3500017578125,79.150003515625,78.2700029296875,94.8300044921875,95.770005859375,79.6900041015625,67.6600012695313,88.280002734375
863,,,79.8100046875,95.69000546875,76.820003125,93.5500041015625,95.3800052734375,79.44000390625,78.250003515625,94.8900033203125,95.88000390625,79.81000234375,67.7500024414063,88.5400037109375
864,,,79.6300046875,95.790002734375,76.820004296875,93.60000390625,95.330003125,79.3300041015625,78.2900033203125,95.0600048828125,95.81000546875,79.6600029296875,67.660002734375,88.6500041015625
865,,,79.4500029296875,95.7200037109375,76.750004296875,93.62000546875,95.330003125,79.260002734375,78.1400033203125,94.970004296875,95.9300037109375,79.630003125,67.5100015625,88.580002734375
866,,,79.700003125,95.82000390625,76.7400029296875,93.550003515625,95.3300037109375,79.1200029296875,78.1000025390625,94.8900044921875,95.850005078125,79.53000390625,67.5500020507812,88.290003515625
867,,,79.6200021484375,95.780004296875,76.68000234375,93.6400041015625,95.380003515625,79.32000390625,78.080002734375,94.9800044921875,95.7400052734375,79.5400029296875,67.5100015625,88.56000234375
868,,,79.720003515625,95.8400025390625,76.8000046875,93.63000390625,95.34000390625,79.470002734375,78.1900025390625,95.050003515625,95.91000390625,79.5600029296875,67.2900022460938,88.490002734375
869,,,79.62000390625,95.790005078125,76.8800037109375,93.640003515625,95.3300048828125,79.32000390625,78.1700015625,95.050005859375,95.8700048828125,79.73000390625,67.7700038085938,88.620003515625
870,,,79.880001953125,95.790002734375,76.8100041015625,93.6500025390625,95.320003515625,79.3600029296875,77.9800037109375,95.180004296875,95.9600025390625,79.7500029296875,67.55000234375,88.6300025390625
871,,,80.000003125,95.8100037109375,76.8500033203125,93.6800037109375,95.31000390625,79.240003515625,78.2000044921875,95.0000037109375,95.870004296875,80.030004296875,67.4800036132813,88.540003125
872,,,79.7500046875,95.670005078125,76.7100029296875,93.630005078125,95.3200046875,79.3000029296875,78.000003515625,94.95000390625,95.7400041015625,79.7200029296875,67.7800018554688,88.6800029296875
873,,,79.650002734375,95.7600044921875,76.7700041015625,93.57000390625,95.37000390625,79.2900044921875,78.1000025390625,95.1100052734375,95.9100056640625,79.72000234375,67.5100018554687,88.6800046875
874,,,79.5200037109375,95.730005078125,76.720003515625,93.6700029296875,95.2000041015625,79.1000037109375,78.140002734375,94.8500037109375,95.850005078125,79.6900041015625,67.5300025390625,88.5200033203125
875,,,79.600003515625,95.750003125,76.860002734375,93.6700041015625,95.2500021484375,79.3600029296875,78.0700013671875,94.910003125,95.91000390625,79.68000390625,67.6600024414063,88.510003125
876,,,79.7800041015625,95.69000546875,76.8400037109375,93.6500037109375,95.300004296875,79.2200037109375,78.190003125,94.8700046875,95.940005078125,79.610003125,67.380003515625,88.580002734375
877,,,79.790004296875,95.6800046875,76.660001953125,93.6500025390625,95.280005078125,79.230002734375,78.08000390625,94.900003515625,95.970002734375,79.8700041015625,67.600003125,88.380003515625
878,,,79.6900052734375,95.90000546875,76.74000390625,93.6300044921875,95.220005078125,79.2700029296875,78.2300033203125,94.9600029296875,95.9000037109375,79.5800025390625,67.6600028320313,88.460005078125
879,,,79.790004296875,95.8700037109375,76.5200044921875,93.650004296875,95.220005078125,79.2500037109375,78.1800033203125,94.9100048828125,95.860005859375,79.5000021484375,67.8400030273438,88.46000390625
880,,,79.7400015625,95.730005078125,76.6600041015625,93.6000044921875,95.260003515625,78.9800025390625,78.24000234375,94.8600044921875,95.8900041015625,79.5500037109375,67.7200016601563,88.58000390625
881,,,79.790004296875,95.8100060546875,76.92000234375,93.620003125,95.3500041015625,79.1100033203125,78.1700015625,94.9000046875,95.8200033203125,79.8100041015625,67.6900033203125,88.52000625
882,,,79.890002734375,95.850005078125,76.8000033203125,93.6300033203125,95.160005078125,79.1200041015625,78.1000037109375,94.8500037109375,95.8700037109375,79.8200025390625,67.6200013671875,88.8400037109375
883,,,79.80000390625,95.7700041015625,76.8600029296875,93.6400046875,95.2800044921875,79.110002734375,78.1500041015625,94.97000546875,95.9700033203125,79.6800033203125,67.8400033203125,88.650001171875
884,,,79.720003515625,95.8800044921875,76.720003125,93.7100037109375,95.210001953125,79.1600037109375,78.2000033203125,94.9800044921875,96.040003515625,79.9600029296875,67.6600030273437,88.6200029296875
885,,,79.650002734375,95.8400037109375,76.85000390625,93.6400041015625,95.3300037109375,79.15000234375,78.1400033203125,94.9300041015625,95.8200033203125,79.8500048828125,67.8200032226563,88.4900015625
886,,,79.6700037109375,95.8300046875,76.8700025390625,93.590003125,95.2400060546875,79.2000021484375,78.21000234375,94.910003125,95.93000546875,79.580003125,67.8800020507812,88.5500033203125
887,,,79.8400017578125,95.8200056640625,76.740003515625,93.7600046875,95.31000390625,79.0300029296875,78.2100033203125,95.000003125,95.7700052734375,79.640003125,67.630002734375,88.610002734375
